NACW120A	2	S	-0.005	0.005		1
NACW120A	3	H	-0.0064	0.0064		1
NACW120B	2	S	-0.005	0.005		1
NACW120B	3	H	-0.0064	0.0064		1
NACW120O	2	H	-2.967	0.611		1
NACW120P	2	H	-4.625	1.484		1
NACW120U	2	S	-0.005	0.005		1
NACW120U	3	H	-0.0064	0.0064		1
NACW120V	2	S	-0.005	0.005		1
NACW120V	3	H	-0.0064	0.0064		1
NACW1214	2	S	-42.90992	49.27252		1
NACW1214	3	H	-73.6374	80		1
NACW1217	2	S	-0.01745	0.01745		1
NACW1217	3	H	-0.0349	0.0349		1
NACW1218	2	S	-0.01745	0.01745		1
NACW1218	3	H	-0.0349	0.0349		1
NACW121C	2	S	-0.01745	0.01745		1
NACW121C	3	H	-0.0349	0.0349		1
NACW121D	2	S	-0.01745	0.01745		1
NACW121D	3	H	-0.0349	0.0349		1
NACW121E	2	H	20.9	27.1		1
NACW121F	2	H	-2	1200		1
NACW121G	2	H	20.9	27.1		1
NACW121H	2	H	-43	1200		1
NACW1306	2	H	-3.229	3.229		1
NACW1307	2	H	-3.229	3.229		1
NACW1308	2	S	-0.009	0.009		1
NACW1308	3	H	-0.0105	0.0105		1
NACW1309	2	S	-0.009	0.009		1
NACW1309	3	H	-0.0105	0.0105		1
NACW130A	2	S	-0.087266431	0.087266431		1
NACW130A	3	H	-0.183	0.183		1
NACW1404	2	H	25.6	31		1
NACW1405	2	H	4.4	5.8		1
NACW140A	2	H	25.6	31		1
NACW140B	2	H	4.4	5.8		1
NACW1600	2	S	0	14400	NAWD0A3S	1
NACW1600	3	H	0	18000	NAWD0A3S	1
NACW1600	4	S	0	1220	SY000094	1
NACW1600	5	H	0	2000	SY000094	1
NACW1800	10	S	0	0.06984	SY000103	1
NACW1800	11	H	0	0.0873	SY000103	1
NACW1800	2	S	0	0.02792	NAWG0002	2
NACW1800	3	H	0	0.0349	NAWG0002	2
NACW1800	4	S	0	0.02792	SY000101	1
NACW1800	5	H	0	0.0349	SY000101	1
NACW1800	6	S	0	0.02792	SY000102	1
NACW1800	7	H	0	0.0349	SY000102	1
NACW1800	8	S	0	0.06984	NAWG0002	16
NACW1800	9	H	0	0.0873	NAWG0002	16
NACW1B0M	2	S	-0.156	0.156		1
NACW1B0M	3	H	-0.26	0.26		1
NACW1B0N	2	S	-0.54	0.54		1
NACW1B0N	3	H	-0.9	0.9		1
NACW1B0O	2	S	-0.504	0.504		1
NACW1B0O	3	H	-0.84	0.84		1
NACW1C0F	2	S	0	0.20944		1
NACW1C0F	3	H	0	0.2618		1
NACW1C0G	2	S	0	20		1
NACW1C0G	3	H	0	30		1
NACW1D0E	2	S	0	0.123		1
NACW1D0E	3	H	0	0.13		1
NACW1E06	2	S	0	3400	NAWD0A99	1
NACW1E06	3	H	0	5100	NAWD0A99	1
NACW1E7P	2	H	0	2940		1
NACW1G02	2	S	0	3550		1
NACW1G02	3	H	0	5330		1
NACW1J00	2	S	0	2400		1
NACW1J00	3	H	0	18000		1
NACW1K0I	2	S	0	0	NACW1M03	6
NACW1K0K	2	S	6	9	NACW1M03	6
NACW1K2Y	2	S	0	0	NACW1M16	6
NACW1K30	2	S	6	9	NACW1M16	6
NACX2400	2	H	-1.0	1.0		1
NACX2401	2	H	-1.0	1.0		1
NACX2402	2	H	-1.0	1.0		1
NACX2403	2	H	-1.0	1.0		1
NACX2404	2	H	-1.0	1.0		1
NACX2405	2	H	-1.0	1.0		1
NACX2406	2	H	-1.0	1.0		1
NACX2407	2	H	-1.0	1.0		1
NACX2408	2	H	-1.0	1.0		1
NACX2409	2	H	-1.0	1.0		1
NACX2410	2	H	-1.0	1.0		1
NACX2411	2	H	-1.0	1.0		1
NACX2412	2	H	-1.0	1.0		1
NACX2413	2	H	-1.0	1.0		1
NACX2414	2	H	-1.0	1.0		1
NACX3001	2	H	0	0		1
NACX3002	2	H	0	0		1
NACX3003	2	H	0	0		1
NACX3004	2	H	0	0		1
NALA0002	2	S	0	65000		1
NALA0002	3	H	0	70000		1
NALA0003	2	S	0	65000		1
NALA0003	3	H	0	70000		1
NALA0004	2	S	0	65000		1
NALA0004	3	H	0	70000		1
NALA0016	2	H	0	0		1
NALD0107	2	H	0	0		1
NALD0107	3	H	1	1		1
NALD0107	4	H	2	2		1
NALD0107	5	H	3	3		1
NALD0107	6	H	4	4		1
NALD0107	7	H	5	5		1
NALD0501	2	S	-4150	0		1
NALD0501	3	H	-4200	0		1
NALD0502	2	S	-500	0	NALD0101	1
NALD0502	3	H	-4150	0	NALD0101	1
NALD0601	2	S	-500	0	NALD0101	1
NALD0601	3	H	-4150	0	NALD0101	1
NALD0602	2	S	-500	0	NALD0101	1
NALD0602	3	H	-4150	0	NALD0101	1
NALD0701	2	S	-625	-575	NALD0101	1
NALD0701	3	H	-650	-550	NALD0101	1
NALD0702	2	S	-625	-575	NALD0101	1
NALD0702	3	H	-650	-550	NALD0101	1
NALD0801	2	S	-625	-575	NALD0101	1
NALD0801	3	H	-650	-550	NALD0101	1
NALD0802	2	S	0	8	NALD0101	1
NALD0802	3	H	0	12	NALD0101	1
NALD0901	2	S	0	8	NALD0101	1
NALD0901	3	H	0	12	NALD0101	1
NALD0902	2	S	0	8	NALD0101	1
NALD0902	3	H	0	12	NALD0101	1
NALD1001	2	S	-25	60		1
NALD1001	3	H	-30	65		1
NALD1002	2	S	-25	60		1
NALD1002	3	H	-30	65		1
NALD1102	2	S	-25	55		1
NALD1102	3	H	-30	60		1
NALD1201	2	S	-25	55		1
NALD1201	3	H	-30	60		1
NALD1701	2	H	0	0		1
NALD1702	2	H	0	0		1
NALD1703	2	H	0	0	SY000104	1
NALD1704	2	H	0	0		1
NALD1705	2	H	0	0		1
NALD1706	2	H	0	0		1
NALD1707	2	S	0	0		1
NALD1708	2	S	0	0		1
NALD1709	2	S	0	0		1
NALD1711	2	S	0	0		1
NALD1712	2	S	0	0		1
NALD1713	2	S	0	0		1
NALD1801	2	S	-25	50		1
NALD1801	3	H	-30	60		1
NALD1802	2	S	-25	58		1
NALD1802	3	H	-30	65		1
NALD1901	2	S	-25	50		1
NALD1901	3	H	-30	60		1
NALD1902	2	S	-25	58		1
NALD1902	3	H	-30	65		1
NALD2002	2	H	1	3		1
NALD2003	2	S	6	15		1
NALD2003	3	H	0	15		1
NALD3702	2	H	0	0		1
NALD3703	2	H	0	0		1
NALD3704	2	H	0	0	SY000104	1
NALD3705	2	H	0	0		1
NALD3706	2	H	0	0		1
NALD3707	2	H	0	0		1
NAWD08JK	2	H	1	1		1
NAWD08JL	2	H	1	1		1
NAWD08M2	2	H	1	1		1
NAWD08M3	2	H	1	1		1
NAWD08NU	2	H	1	1		1
NAWD0A02	2	H	1	1		1
NAWD0A08	2	H	1	1		1
NAWD0A0O	2	H	1	1		1
NAWD0A12	2	H	1	1		1
NAWD0A16	2	H	1	1		1
NAWD0A1I	2	H	1	1		1
NAWD0A20	2	H	1	1		1
NAWD0A2K	2	H	1	1		1
NAWD0A4W	2	S	0	0		1
NAWD0A58	2	H	1	1		1
NAWD0E00	2	H	1	1		1
NAWD0E01	2	H	1	1		1
NAWD0E02	2	H	1	1		1
NAWD0E03	2	H	1	1		1
NAWD0E07	2	H	1	1		1
NAWD0E08	2	H	1	1		1
NAWD0E09	2	H	1	1		1
NAWD0E0A	2	H	1	1		1
NAWD0E0B	2	H	1	1		1
NAWD0E0C	2	H	1	1		1
NAWD0E0D	2	H	1	1		1
NAWD0E0H	2	H	1	1		1
NAWD0E0I	2	H	1	1		1
NAWD0E0J	2	H	1	1		1
NAWD0E0K	2	H	1	1		1
NAWD0E0L	2	H	1	1		1
NAWD0E0M	2	H	1	1		1
NAWD0E0N	2	H	1	1		1
NAWD0E0R	2	H	1	1		1
NAWD0E0S	2	H	1	1		1
NAWD0E0T	2	H	1	1		1
NAWD0F00	2	H	1	1		1
NAWD0F01	2	H	1	1		1
NAWD0F02	2	H	1	1		1
NAWD0F03	2	H	1	1		1
NAWD0F04	2	H	1	1		1
NAWD0F05	2	H	1	1		1
NAWD0F06	2	H	1	1		1
NAWD0F07	2	H	1	1		1
NAWD0F08	2	H	1	1		1
NAWD0F09	2	H	1	1		1
NAWD0F0A	2	H	1	1		1
NAWD0F0B	2	H	1	1		1
NAWD0F0C	2	H	1	1		1
NAWD0F0D	2	H	1	1		1
NAWD0F0E	2	H	1	1		1
NAWD0F0F	2	H	1	1		1
NAWD0F0G	2	H	1	1		1
NAWD0F0H	2	H	1	1		1
NAWD0F0I	2	H	1	1		1
NAWD0F0J	2	H	1	1		1
NAWD0F0K	2	H	1	1		1
NAWD0F0L	2	H	1	1		1
NAWD0F0M	2	H	1	1		1
NAWD0F0N	2	H	1	1		1
NAWD0F0O	2	H	1	1		1
NAWD0F0P	2	H	1	1		1
NAWD0F0Q	2	H	1	1		1
NAWD0F0R	2	H	1	1		1
NAWD0G01	2	H	1	1		1
NAWD0G03	2	H	0	0		1
NAWD0G04	2	H	0	0	SY000105	1
NAWD0G05	2	H	1	1		1
NAWD0G06	2	H	1	1		1
NAWD0G08	2	H	0	0		1
NAWD0G09	2	H	0	0	SY000105	1
NAWD0G0A	2	H	1	1		1
NAWD0G0B	2	H	1	1		1
NAWD0G0D	2	H	0	0		1
NAWD0G0E	2	H	0	0	SY000105	1
NAWD0G0F	2	H	1	1		1
NAWD0G0G	2	H	1	1		1
NAWD0G0I	2	H	0	0		1
NAWD0G0J	2	H	0	0	SY000105	1
NAWD0H04	2	H	1	1		1
NAWD0H09	2	H	1	1		1
NAWD0J00	2	H	1	1		1
NAWD0J01	2	H	1	1		1
NAWD0K0E	2	H	1	1		1
NAWD0L03	2	S	1	1		1
NAWD0L03	3	H	1	1		1
NAWD0L04	2	H	1	1		1
NAWD0M00	2	H	0	0	SY000106	1
NAWD0M02	2	H	0	0		1
NAWD0N00	2	H	1	1		1
NAWD0N01	2	H	1	1		1
NAWD0P00	2	H	1	1		1
NAWD0P01	2	H	0	0		1
NAWD0P02	2	H	0	0		1
NAWD0P05	2	H	1	1		1
NAWD0P06	2	H	1	1		1
NAWD0P0K	2	H	0	0		1
NAWD0T01	2	H	1	1		1
NAWD0V00	2	H	1	1		1
NAWD0V01	2	H	1	1		1
NAWD0V02	2	H	1	1		1
NAWD0X01	2	H	0	0		1
NAWD0Y01	2	H	1	1		1
NAWD0Y03	2	H	0	0		1
NAWD0Y52	2	H	0	0		1
NAWD1103	2	H	1	1		1
NAWD1201	2	H	1	1		1
NAWD1203	2	H	1	1		1
NAWD1301	2	H	1	1		1
NAWD1302	2	H	1	1		1
NAWD1303	2	H	1	1		1
NAWD1A05	2	H	0	0		1
NAWD1E01	2	H	1	1		1
NAWD1E02	2	H	1	1		1
NAWD1E03	2	H	0	0		1
NAWD1E04	2	H	1	1		1
NAWD1E05	2	H	0	0		1
NAWD1E06	2	H	0	0		1
NAWD1E07	2	H	1	1		1
NAWD1F00	2	H	0	0		1
NAWD1F01	2	H	0	0		1
NAWD1F02	2	H	0	0		1
NAWD1L05	2	H	0	0		1
NAWD1L06	2	H	0	0		1
NAWD1L07	2	H	0	0		1
NAWD1L08	2	H	0	0		1
NAWD1L09	2	H	0	0		1
NAWD1L0A	2	H	0	0		1
NAWD1L0B	2	H	0	0		1
NAWD1L0C	2	H	0	0		1
NAWD1L0D	2	H	0	0		1
NAWD1L0E	2	H	0	0		1
NAWD1L0F	2	H	0	0		1
NAWD1L0L	2	H	0	0		1
NAWD1L0M	2	H	0	0		1
NAWD1L0N	2	H	0	0		1
NAWD1L0O	2	H	0	0		1
NAWD1L0P	2	H	0	0		1
NAWD1L0Q	2	H	0	0		1
NAWD1L0R	2	H	0	0		1
NAWD1L0S	2	H	0	0		1
NAWD1L0T	2	H	0	0		1
NAWD1L0U	2	H	0	0		1
NAWD1L0V	2	H	0	0		1
NAWD1N01	2	H	0	0		1
NAWD1N02	2	H	0	0		1
NAWD1N03	2	H	0	0		1
NAWD1N04	2	H	0	0		1
NAWD1R06	2	H	0	0		1
NAWD1R07	2	H	0	0		1
NAWD1R08	2	H	0	0		1
NAWD1R09	2	H	0	0		1
NAWD1R0A	2	H	0	0		1
NAWD1R0B	2	H	0	0		1
NAWD1R0C	2	H	0	0		1
NAWD1R0D	2	H	0	0		1
NAWD1R0E	2	H	0	0		1
NAWD1R0F	2	H	0	0		1
NAWD1R0G	2	H	0	0		1
NAWD1R0N	2	H	0	0		1
NAWD1R0O	2	H	0	0		1
NAWD1R0P	2	H	0	0		1
NAWD1R0Q	2	H	0	0		1
NAWD1R0R	2	H	0	0		1
NAWD1R0S	2	H	0	0		1
NAWD1R0T	2	H	0	0		1
NAWD1R0U	2	H	0	0		1
NAWD1R0V	2	H	0	0		1
NAWD1R0W	2	H	0	0		1
NAWD1R0X	2	H	0	0		1
NAWDHW08	2	H	0	0		1
NAWDHW0I	2	H	0	0		1
NAWDHW0S	2	H	1	1		1
NAWG0014	2	S	-11	11	SY000107	1
NAWG0014	3	H	-15	15	SY000107	1
NAWG1549	2	H	0	799		1
NAWG2549	2	H	0	799		1
NCSA0087	2	H	0	65536		1
NCSA0088	2	H	-32768	32767		1
NCSA0089	2	H	-32768	32767		1
NCSA0090	2	H	-32768	32767		1
NCSA0091	2	H	-32768	32767		1
NCSAB005	2	S	-15	55		1
NCSAB005	3	H	-20	65		1
NCSAB006	2	S	-15	55		1
NCSAB006	3	H	-20	65		1
NCSAB007	2	S	-15	55		1
NCSAB007	3	H	-20	65		1
NCSAB008	2	S	-15	55		1
NCSAB008	3	H	-20	65		1
NCSAB009	2	S	-40	140	SY000108	1
NCSAB009	3	H	-273	150	SY000108	1
NCSAB010	2	S	-15	90		1
NCSAB010	3	H	-20	95		1
NCSAB011	2	S	-15	55		1
NCSAB011	3	H	-20	65		1
NCSAB012	2	S	-15	55		1
NCSAB012	3	H	-20	65		1
NCSAB013	2	S	-15	55		1
NCSAB013	3	H	-20	65		1
NCSAB014	2	S	-15	80		1
NCSAB014	3	H	-20	85		1
NCSAB015	2	S	-15	55		1
NCSAB015	3	H	-20	65		1
NCSAB016	2	H	-2	2		1
NCSAB017	2	H	96	101		1
NCSAB018	2	H	-101	-97		1
NCSAB019	2	H	14.5	15.5		1
NCSAB020	2	H	4.5	5.5		1
NCSAB021	2	H	-5.5	-4.5		1
NCSAB022	2	H	-15.5	-14.5		1
NCSAB023	2	H	0	0.7		1
NCSAB024	2	H	0	1.3		1
NCSAB025	2	H	-0.2	0		1
NCSAB026	2	H	-0.3	0		1
NCSAB027	2	H	-4000	4000		1
NCSAB028	2	H	-400	400		1
NCSAB029	2	H	-400	400		1
NCSAB030	2	H	-1300	1300		1
NCSAB031	2	H	-10000	10000		1
NCSAB032	2	H	-4000	4000		1
NCSAB033	2	H	-26	23		1
NCSAB034	2	H	-26	23		1
NCSAB035	2	H	-10000	10000		1
NCSAB036	2	H	-10000	10000		1
NCSAB037	2	H	-2000	2000		1
NCSAB038	2	H	-2000	2000		1
NCSAB039	2	H	-400	400		1
NCSAB040	2	H	-400	400		1
NCSAB041	2	H	-455	410		1
NCSAB042	2	H	-455	410		1
NCSAB043	2	H	0	65535		1
NCSAB044	2	H	-70	14000		1
NCSAB045	2	H	-0.5	120		1
NCSAB046	2	H	-80	7000		1
NCSAB047	2	H	-7	100		1
NCSAB048	2	H	-0.02	14		1
NCSAB049	2	H	-0.05	0.09		1
NCSAB086	2	S	-15	55		1
NCSAB086	3	H	-20	65		1
NCSAT001	2	S	-35	55	SY000109	1
NCSAT001	3	H	-40	60	SY000109	1
NCSAT001	4	S	-15	50		1
NCSAT001	5	H	-20	60		1
NCSAT101	2	S	-35	55	SY000109	1
NCSAT101	3	H	-40	60	SY000109	1
NCSAT101	4	S	-15	50		1
NCSAT101	5	H	-20	60		1
NCSD0092	2	H	0	255		1
NCSD0093	2	H	0	255		1
NDAD0003	1	C				
NDAD0208	2	S	1	1		1
NDAD0208	3	H	1	1		1
NDAD0221	2	S	1	1		1
NDAD0221	3	H	1	1		1
NDAD5404	2	H	0	0		1
NDAD5458	2	H	0	0		1
NDMA0100	2	S	14.936	15.544		1
NDMA0100	3	H	14.86	15.62		1
NDMA0101	2	S	4.641	5.331		1
NDMA0101	3	H	4.71	5.4		1
NDMA0102	2	S	27.716	29.124		1
NDMA0102	3	H	27.54	29.3		1
NDMA0103	2	S	-15.708	-14.888		1
NDMA0103	3	H	-15.79	-14.97		1
NDMA0104	2	S	9.9342	10.0638		1
NDMA0104	3	H	9.918	10.08		1
NDMA0110	2	S	0	45		1
NDMA0110	3	H	-20	55		1
NDMA0111	2	S	0	45		1
NDMA0111	3	H	-20	55		1
NDMA0200	2	S	14.936	15.544		1
NDMA0200	3	H	14.86	15.62		1
NDMA0201	2	S	4.779	5.331		1
NDMA0201	3	H	4.71	5.4		1
NDMA0202	2	S	27.716	29.124		1
NDMA0202	3	H	27.54	29.3		1
NDMA0203	2	S	-15.708	-14.888		1
NDMA0203	3	H	-15.79	-14.97		1
NDMA0204	2	S	9.9342	10.0638		1
NDMA0204	3	H	9.918	10.08		1
NDMA0210	2	S	0	45		1
NDMA0210	3	H	-20	55		1
NDMA0211	2	S	0	45		1
NDMA0211	3	H	-20	55		1
NDMA0700	2	S	4.9	5.7		1
NDMA0700	3	H	4.8	5.8		1
NDMA0701	2	S	15.075	17.675		1
NDMA0701	3	H	14.75	18		1
NDMA0710	2	S	-23	78		1
NDMA0710	3	H	-25	80		1
NDMA0800	2	S	4.9	5.7		1
NDMA0800	3	H	4.8	5.8		1
NDMA0801	2	S	15.075	17.675		1
NDMA0801	3	H	14.75	18		1
NDMA0810	2	S	-23	78		1
NDMA0810	3	H	-25	80		1
NDMA0900	2	S	4.9	5.7		1
NDMA0900	3	H	4.8	5.8		1
NDMA0901	2	S	15.075	17.675		1
NDMA0901	3	H	14.75	18		1
NDMA0910	2	S	-23	78		1
NDMA0910	3	H	-25	78		1
NDMA1000	2	S	4.9	5.7		1
NDMA1000	3	H	4.8	5.8		1
NDMA1001	2	S	15.075	17.675		1
NDMA1001	3	H	14.75	18		1
NDMA1010	2	S	-23	78		1
NDMA1010	3	H	-25	80		1
NDMA1100	2	S	-0.8	0.8	NDAD0551	1
NDMA1100	3	H	-1.5	1.5	NDAD0551	1
NDMA1100	4	S	5.22	5.38		1
NDMA1100	5	H	5.2	5.4		1
NDMA1101	2	S	-0.8	0.8	NDAD0551	1
NDMA1101	3	H	-1.5	1.5	NDAD0551	1
NDMA1101	4	S	17.6	22.4		1
NDMA1101	5	H	17	23		1
NDMA1110	2	S	0	45		1
NDMA1110	3	H	-20	55		1
NDMA1200	2	S	-0.8	0.8	NDAD0651	1
NDMA1200	3	H	-1.5	1.5	NDAD0651	1
NDMA1200	4	S	5.22	5.38		1
NDMA1200	5	H	5.2	5.4		1
NDMA1201	2	S	-0.8	0.8	NDAD0651	1
NDMA1201	3	H	-1.5	1.5	NDAD0651	1
NDMA1201	4	S	17.6	22.4		1
NDMA1201	5	H	17	23		1
NDMA1210	2	S	0	45		1
NDMA1210	3	H	-20	55		1
NDMA2100	2	S	14.864	15.616		1
NDMA2100	3	H	14.77	15.71		1
NDMA2101	2	S	4.779	5.331		1
NDMA2101	3	H	4.71	5.4		1
NDMA2102	2	S	14.864	15.616		1
NDMA2102	3	H	14.77	15.71		1
NDMA2103	2	S	-15.708	-14.888		1
NDMA2103	3	H	-15.79	-14.97		1
NDMA2104	2	S	9.9342	10.0638		1
NDMA2104	3	H	9.918	10.08		1
NDMA2110	2	S	0	45		1
NDMA2110	3	H	-20	55		1
NDMA2111	2	S	0	45		1
NDMA2111	3	H	-20	55		1
NDMA2200	2	S	14.864	15.616		1
NDMA2200	3	H	14.77	15.71		1
NDMA2201	2	S	4.779	5.331		1
NDMA2201	3	H	4.71	5.4		1
NDMA2202	2	S	14.864	15.616		1
NDMA2202	3	H	14.77	15.71		1
NDMA2203	2	S	-15.708	-14.888		1
NDMA2203	3	H	-15.79	-14.97		1
NDMA2204	2	S	9.9342	10.0638		1
NDMA2204	3	H	9.918	10.08		1
NDMA2210	2	S	0	45		1
NDMA2210	3	H	-20	55		1
NDMA2211	2	S	0	45		1
NDMA2211	3	H	-20	55		1
NDMD1321	2	H	1	1		1
NDMD1330	2	H	0	0		1
NDMD1331	2	H	0	0		1
NDMD1332	2	H	0	0		1
NDMD1333	2	H	0	0		1
NDMD1334	2	H	0	0		1
NDMD1335	2	H	0	0		1
NDMD1336	2	H	0	0		1
NDMD1337	2	H	0	0		1
NDMD1338	2	H	0	0		1
NDMD1339	2	H	0	0		1
NDMD1341	2	H	2	2	NDMD1304	1
NDMD1341	3	H	0	0	NDMD1304	0
NDMD1342	2	H	2	2	NDMD1304	1
NDMD1342	3	H	0	0	NDMD1304	0
NDMD1343	2	H	2	2	NDMD1304	1
NDMD1343	3	H	0	0	NDMD1304	0
NDMD1344	2	H	2	2	NDMD1304	1
NDMD1344	3	H	0	0	NDMD1304	0
NDMD1351	2	H	2	2	NDMD1303	1
NDMD1351	3	H	0	0	NDMD1303	0
NDMD1352	2	H	2	2	NDMD1303	1
NDMD1352	3	H	0	0	NDMD1303	0
NDMD1353	2	H	2	2	NDMD1303	1
NDMD1353	3	H	0	0	NDMD1303	0
NDMD1354	2	H	2	2	NDMD1303	1
NDMD1354	3	H	0	0	NDMD1303	0
NDMD1361	2	H	2	2	NDMD1302	1
NDMD1361	3	H	0	0	NDMD1302	0
NDMD1362	2	H	2	2	NDMD1302	1
NDMD1362	3	H	0	0	NDMD1302	0
NDMD1363	2	H	2	2	NDMD1302	1
NDMD1363	3	H	0	0	NDMD1302	0
NDMD1364	2	H	2	2	NDMD1302	1
NDMD1364	3	H	0	0	NDMD1302	0
NDMD1400	2	H	0	0		1
NDMD1401	2	H	0	0		1
NDMD1402	2	H	0	0		1
NDMD1403	2	H	0	0		1
NDMD1404	2	H	0	0		1
NDMD1405	2	H	0	0		1
NDMD1406	2	H	0	0		1
NDMD1407	2	H	0	0		1
NDMD1408	2	H	0	0		1
NDMD1409	2	H	0	0		1
NDMD1410	2	H	0	0		1
NDMD1411	2	H	0	0		1
NDMD1412	2	H	0	0		1
NDMD1413	2	H	0	0		1
NDMD1414	2	H	0	0		1
NDMD1415	2	H	0	0		1
NDMD1416	2	H	0	0		1
NDMD1417	2	H	0	0		1
NDMD1418	2	H	0	0		1
NDMD1419	2	H	0	0		1
NDMD1420	2	H	0	0		1
NDMD1421	2	H	0	0		1
NDMD1422	2	H	0	0		1
NDMD1423	2	H	0	0		1
NDMD1424	2	H	0	0		1
NDMD1425	2	H	0	0		1
NDMD1426	2	H	0	0		1
NDMD1427	2	H	0	0		1
NDMD1428	2	H	0	0		1
NDMD1429	2	H	0	0		1
NDMD1430	2	H	0	0		1
NDMD1431	2	H	0	0		1
NDMD1432	2	H	0	0		1
NDMD1433	2	H	0	0		1
NDMD1434	2	H	0	0		1
NDMD1435	2	H	0	0		1
NDMD1436	2	H	0	0		1
NDMD1437	2	H	0	0		1
NDMD1438	2	H	0	0		1
NDMD1439	2	H	0	0		1
NDMD1440	2	H	0	0		1
NDMD1441	2	H	0	0		1
NDMD1442	2	H	0	0		1
NDMD1443	2	H	0	0		1
NDMD1444	2	H	0	0		1
NDMD1445	2	H	0	0		1
NDMD1446	2	H	0	0		1
NDMD1447	2	H	0	0		1
NDMD1448	2	H	0	0		1
NDMD1449	2	H	0	0		1
NDMD1450	2	H	0	0		1
NDMD1451	2	H	0	0		1
NDMD1452	2	H	0	0		1
NDMD1453	2	H	0	0		1
NDMD1454	2	H	0	0		1
NDMD1455	2	H	0	0		1
NDMD1456	2	H	0	0		1
NDMD1457	2	H	0	0		1
NDMD1458	2	H	0	0		1
NDMD1459	2	H	0	0		1
NDMG0J03	2	H	0	0		1
NDMP1330	2	H	6	6		1
NDMP1616	2	S	1	120		1
NDMP1616	3	H	1	120		1
NDMP1617	2	S	1	13		1
NDMP1617	3	H	1	13		1
NDMP1782	2	S	1	480		1
NDMP1782	3	H	1	480		1
NDMP1786	2	S	1	255		1
NDMP1786	3	H	1	255		1
NDMP1791	2	S	1	107		1
NDMP1791	3	H	1	107		1
NDMP1799	2	S	1	255		1
NDMP1799	3	H	1	2046		1
NDMP1815	2	S	1	5		1
NDMP1815	3	H	1	5		1
NDMP1816	2	S	1	292		1
NDMP1816	3	H	1	292		1
NDMP1817	2	S	1	89		1
NDMP1817	3	H	1	89		1
NDMP1818	2	S	1	255		1
NDMP1818	3	H	1	2047		1
NDMW0D09	2	H	0	0		1
NDMW0D0C	2	H	0	0		1
NDMW0D0D	1	C				
NDMW0D0E	2	H	0	0		1
NDMW0K07	2	H	0	20		1
NDMWO219	2	H	0	5		1
NDMWO21A	2	H	1	1		1
NDMWO21B	2	H	0	5		1
NDMX1426	2	H	0	0		1
NDMX1427	2	H	0	0		1
NDMX1428	2	H	0	0		1
NDMX1429	2	H	0	0		1
NDWD0304	2	H	0	0		1
NDWD0811	2	H	1	1		1
NDWD0812	2	H	1	1		1
NDWD0910	2	H	0			1
NDWD0910	3	H	1			1
NDWD0A20	2	H	1	1		1
NDWD0A21	2	H	1	1		1
NDWD0A22	2	H	1	1		1
NDWD0A23	2	H	1	1		1
NDWD0A24	2	H	1	1		1
NDWD0A25	2	H	1	1		1
NDWD0A2J	1	C				
NDWD0B3J	2	H	1	1		1
NDWD0B3K	2	H	1	1		1
NDWD0B3L	2	H	1	1		1
NDWD0B3M	2	H	1	1		1
NDWD0B3N	2	H	1	1		1
NDWD0B3P	2	H	1	1		1
NDWD0B3Q	2	H	1	1		1
NDWD0B3R	2	H	1	1		1
NDWD0B3S	2	H	1	1		1
NDWD0B3T	2	H	1	1		1
NDWD0B3U	2	H	1	1		1
NDWD0B3V	2	H	1	1		1
NDWD0B3W	2	H	1	1		1
NDWD0B3X	2	H	1	1		1
NDWD0B3Y	2	H	1	1		1
NDWD0B3Z	2	H	1	1		1
NDWD0B40	2	H	1	1		1
NDWD0B41	2	H	1	1		1
NDWD0B42	2	H	1	1		1
NDWD0B43	2	H	1	1		1
NDWD0B44	2	H	1	1		1
NDWD0B45	2	H	1	1		1
NDWD0B46	2	H	1	1		1
NDWD0B47	2	H	1	1		1
NDWD0B48	2	H	1	1		1
NDWD0B49	2	H	1	1		1
NDWD0B4A	2	H	1	1		1
NDWD0B4B	2	H	1	1		1
NDWD0B4C	2	H	1	1		1
NDWD0B4D	2	H	1	1		1
NDWD0B4E	2	H	1	1		1
NDWD0B4F	2	H	1	1		1
NDWD0B4G	2	H	1	1		1
NDWD0B4H	2	H	1	1		1
NDWD0B4J	2	H	1	1		1
NDWD0B4K	2	H	1	1		1
NDWD0B4L	2	H	1	1		1
NDWD0B4M	2	H	1	1		1
NDWD0B4N	2	H	1	1		1
NDWD0B4P	2	H	1	1		1
NDWD0B4Q	2	H	1	1		1
NDWD0B4R	2	H	1	1		1
NDWD0B4S	2	H	1	1		1
NDWD0B4T	2	H	1	1		1
NDWD0B4U	2	H	1	1		1
NDWD0B4V	2	H	1	1		1
NDWD0B4W	2	H	1	1		1
NDWD0B4X	2	H	1	1		1
NDWD0B4Y	2	H	1	1		1
NDWD0B4Z	2	H	1	1		1
NDWD0B50	2	H	1	1		1
NDWD0B51	2	H	1	1		1
NDWD0B52	2	H	1	1		1
NDWD0B53	2	H	1	1		1
NDWD0B54	2	H	1	1		1
NDWD0B55	2	H	1	1		1
NDWD0B56	2	H	1	1		1
NDWD0B57	2	H	1	1		1
NDWD0B58	2	H	1	1		1
NDWD0B59	2	H	1	1		1
NDWD0B5A	2	H	1	1		1
NDWD0B5B	2	H	1	1		1
NDWD0B5C	2	H	1	1		1
NDWD0B5D	2	H	1	1		1
NDWD0B5E	2	H	1	1		1
NDWD0B5F	2	H	1	1		1
