2670	23	23	Line_24
2670	24	24	Line_25
2670	25	25	Line_26
2670	26	26	Line_27
2670	27	27	Line_28
2670	28	28	Line_29
2670	29	29	Line_30
2670	3	3	Line_4
2670	30	30	Line_31
2670	31	31	Line_32
2670	32	32	Line_33
2670	33	33	Line_34
2670	34	34	Line_35
2670	35	35	Line_36
2670	36	36	Line_37
2670	37	37	Line_38
2670	38	38	Line_39
2670	39	39	Line_40
2670	4	4	Line_5
2670	40	40	Line_41
2670	41	41	Line_42
2670	42	42	Line_43
2670	43	43	Line_44
2670	44	44	Line_45
2670	45	45	Line_46
2670	46	46	Line_47
2670	47	47	Line_48
2670	48	48	Line_49
2670	49	49	Line_50
2670	5	5	Line_6
2670	50	50	Line_51
2670	51	51	Line_52
2670	52	52	Line_53
2670	53	53	Line_54
2670	54	54	Line_55
2670	55	55	Line_56
2670	56	56	Line_57
2670	57	57	Line_58
2670	58	58	Line_59
2670	59	59	Line_60
2670	6	6	Line_7
2670	60	60	Line_61
2670	61	61	Line_62
2670	62	62	Line_63
2670	63	63	Line_64
2670	64	64	Line_65
2670	65	65	Line_66
2670	66	66	Line_67
2670	67	67	Line_68
2670	68	68	Line_69
2670	69	69	Line_70
2670	7	7	Line_8
2670	70	70	Line_71
2670	71	71	Line_72
2670	72	72	Line_73
2670	73	73	Line_74
2670	74	74	Line_75
2670	75	75	Line_76
2670	76	76	Line_77
2670	77	77	Line_78
2670	78	78	Line_79
2670	79	79	Line_80
2670	8	8	Line_9
2670	80	80	Line_81
2670	81	81	Line_82
2670	82	82	Line_83
2670	83	83	Line_84
2670	84	84	Line_85
2670	85	85	Line_86
2670	86	86	Line_87
2670	87	87	Line_88
2670	88	88	Line_89
2670	89	89	Line_90
2670	9	9	Line_10
2670	90	90	Line_91
2670	91	91	Line_92
2670	92	92	Line_93
2670	93	93	Line_94
2670	94	94	Line_95
2670	95	95	Line_96
2670	96	96	Line_97
2670	97	97	Line_98
2670	98	98	Line_99
2670	99	99	Line_100
2671	1	1	TH1
2671	2	2	TH2
2672	0	0	No SW Ops
2672	1	1	Prime
2672	2	2	Redundant
2672	3	3	Both Failed
2673	0	0	Individual_H
2673	1	1	LCL_Circuit
3158	1007353863	1007353863	NPWDB101
3158	1007550468	1007550468	NPWD201F
3158	1007550469	1007550469	NPWD202F
3158	1007550470	1007550470	NPWD203F
3158	1007550471	1007550471	NPWD204F
3158	1007550472	1007550472	NPWD205F
3158	1007550473	1007550473	NPWD206F
3158	1007550474	1007550474	NPWD207F
3158	1007550475	1007550475	NPWD208F
3158	1007550476	1007550476	NPWD209F
3158	1007550479	1007550479	NPWD212F
3158	1007550481	1007550481	NPWD214F
3158	1007550482	1007550482	NPWD215F
3158	1007550483	1007550483	NPWD216F
3158	1007550484	1007550484	NPWD217F
3158	1007550485	1007550485	NPWD218F
3158	1007550486	1007550486	NPWD219F
3158	1007550487	1007550487	NPWD220F
3158	1007550488	1007550488	NPWD221F
3158	1007550491	1007550491	NPWD224F
3158	1007616004	1007616004	NPWDA01F
3158	1007616005	1007616005	NPWDA02F
3158	1007616006	1007616006	NPWDA03F
3158	1007616008	1007616008	NPWDA05F
3158	1007616009	1007616009	NPWDA06F
3158	1007616012	1007616012	NPWDA09F
3158	1007616013	1007616013	NPWDA10F
3158	1007616014	1007616014	NPWDA11F
3158	1007616017	1007616017	NPWDA14F
3158	1007616018	1007616018	NPWDA15F
3158	1007616020	1007616020	NPWDA17F
3158	1007616021	1007616021	NPWDA18F
3158	1007616024	1007616024	NPWDA21F
3158	1007616025	1007616025	NPWDA22F
3158	1007616026	1007616026	NPWDA23F
3158	1007747094	1007747094	NPWD119F
3158	1007747103	1007747103	NPWD128F
3158	1007747112	1007747112	NPWD137F
3158	1007747128	1007747128	NPWD153F
3158	1007747144	1007747144	NPWD169F
3158	135135236	135135236	NPWD2012
3158	135135237	135135237	NPWD2022
3158	135135239	135135239	NPWD2042
3158	135135241	135135241	NPWD2062
3158	135135243	135135243	NPWD2082
3158	135135244	135135244	NPWD2092
3158	135135247	135135247	NPWD2122
3158	135135249	135135249	NPWD2142
3158	135135251	135135251	NPWD2162
3158	135135253	135135253	NPWD2182
3158	135135255	135135255	NPWD2202
3158	135135256	135135256	NPWD2212
3158	135135259	135135259	NPWD2242
3158	135200772	135200772	NPWDA012
3158	135200773	135200773	NPWDA022
3158	135200775	135200775	NPWDA041
3158	135200777	135200777	NPWDA062
3158	135200780	135200780	NPWDA092
3158	135200781	135200781	NPWDA102
3158	135200782	135200782	NPWDA112
3158	135200785	135200785	NPWDA142
3158	135200787	135200787	NPWDA161
3158	135200789	135200789	NPWDA182
3158	135200792	135200792	NPWDA212
3158	135200793	135200793	NPWDA222
3158	135200794	135200794	NPWDA232
3158	202244101	202244101	NPWD2023
3158	202244102	202244102	NPWD2033
3158	202244105	202244105	NPWD2063
3158	202244107	202244107	NPWD2083
3158	202244108	202244108	NPWD2093
3158	202244111	202244111	NPWD2123
3158	202244112	202244112	NPWD2133
3158	202244113	202244113	NPWD2143
3158	202244114	202244114	NPWD2153
3158	202244117	202244117	NPWD2183
3158	202244119	202244119	NPWD2203
3158	202244120	202244120	NPWD2213
3158	202244123	202244123	NPWD2243
3158	202244124	202244124	NPWD2253
3158	202309637	202309637	NPWDA023
3158	202309638	202309638	NPWDA033
3158	202309641	202309641	NPWDA063
3158	202309644	202309644	NPWDA093
3158	202309645	202309645	NPWDA103
3158	202309646	202309646	NPWDA113
3158	202309649	202309649	NPWDA143
3158	202309650	202309650	NPWDA153
3158	202309653	202309653	NPWDA183
3158	202309656	202309656	NPWDA213
3158	202309657	202309657	NPWDA223
3158	202309658	202309658	NPWDA233
3158	269352965	269352965	NPWD2024
3158	269352966	269352966	NPWD2034
3158	269352968	269352968	NPWD2054
3158	269352969	269352969	NPWD2064
3158	269352970	269352970	NPWD2074
3158	269352971	269352971	NPWD2084
3158	269352972	269352972	NPWD2094
3158	269352975	269352975	NPWD2124
3158	269352977	269352977	NPWD2144
3158	269352978	269352978	NPWD2154
3158	269352980	269352980	NPWD2174
3158	269352981	269352981	NPWD2184
3158	269352982	269352982	NPWD2194
3158	269352983	269352983	NPWD2204
3158	269352984	269352984	NPWD2214
3158	269352987	269352987	NPWD2244
3158	269418501	269418501	NPWDA024
3158	269418502	269418502	NPWDA034
3158	269418505	269418505	NPWDA064
3158	269418506	269418506	NPWDA074
3158	269418508	269418508	NPWDA094
3158	269418509	269418509	NPWDA104
3158	269418510	269418510	NPWDA114
3158	269418513	269418513	NPWDA144
3158	269418514	269418514	NPWDA154
3158	269418517	269418517	NPWDA184
3158	269418518	269418518	NPWDA194
3158	269418520	269418520	NPWDA214
3158	269418521	269418521	NPWDA224
3158	269418522	269418522	NPWDA234
3158	269549590	269549590	NPWD1194
3158	269549599	269549599	NPWD1284
3158	269549608	269549608	NPWD1374
3158	269549624	269549624	NPWD1534
3158	269549640	269549640	NPWD1694
3158	336461829	336461829	NPWD2025
3158	336461830	336461830	NPWD2035
3158	336461832	336461832	NPWD2055
3158	336461833	336461833	NPWD2065
3158	336461834	336461834	NPWD2075
3158	336461835	336461835	NPWD2085
3158	336461836	336461836	NPWD2095
3158	336461839	336461839	NPWD2125
3158	336461841	336461841	NPWD2145
3158	336461842	336461842	NPWD2155
3158	336461844	336461844	NPWD2175
3158	336461845	336461845	NPWD2185
3158	336461846	336461846	NPWD2195
3158	336461847	336461847	NPWD2205
3158	336461848	336461848	NPWD2215
3158	336461851	336461851	NPWD2245
3158	336527365	336527365	NPWDA025
3158	336527366	336527366	NPWDA035
3158	336527369	336527369	NPWDA065
3158	336527370	336527370	NPWDA075
3158	336527372	336527372	NPWDA095
3158	336527373	336527373	NPWDA105
3158	336527374	336527374	NPWDA115
3158	336527377	336527377	NPWDA145
3158	336527378	336527378	NPWDA155
3158	336527381	336527381	NPWDA185
3158	336527382	336527382	NPWDA195
3158	336527384	336527384	NPWDA215
3158	336527385	336527385	NPWDA225
3158	336527386	336527386	NPWDA235
3158	336658435	336658435	NPWD1005
3158	336658454	336658454	NPWD1195
3158	336658463	336658463	NPWD1285
3158	336658472	336658472	NPWD1375
3158	336658488	336658488	NPWD1535
3158	336658504	336658504	NPWD1695
3158	403570693	403570693	NPWD2026
3158	403570694	403570694	NPWD2036
3158	403570695	403570695	NPWD2046
3158	403570696	403570696	NPWD2056
3158	403570697	403570697	NPWD2066
3158	403570698	403570698	NPWD2076
3158	403570699	403570699	NPWD2086
3158	403570700	403570700	NPWD2096
3158	403570703	403570703	NPWD2126
3158	403570705	403570705	NPWD2146
3158	403570706	403570706	NPWD2156
3158	403570707	403570707	NPWD2166
3158	403570708	403570708	NPWD2176
3158	403570709	403570709	NPWD2186
3158	403570710	403570710	NPWD2196
3158	403570711	403570711	NPWD2206
3158	403570712	403570712	NPWD2216
3158	403570715	403570715	NPWD2246
3158	403636229	403636229	NPWDA026
3158	403636230	403636230	NPWDA036
3158	403636232	403636232	NPWDA056
3158	403636233	403636233	NPWDA066
3158	403636234	403636234	NPWDA076
3158	403636236	403636236	NPWDA096
3158	403636237	403636237	NPWDA106
3158	403636238	403636238	NPWDA116
3158	403636241	403636241	NPWDA146
3158	403636242	403636242	NPWDA156
3158	403636244	403636244	NPWDA176
3158	403636245	403636245	NPWDA186
3158	403636246	403636246	NPWDA196
3158	403636248	403636248	NPWDA216
3158	403636249	403636249	NPWDA226
3158	403636250	403636250	NPWDA236
3158	403767299	403767299	NPWD1006
3158	403767318	403767318	NPWD1196
3158	403767327	403767327	NPWD1286
3158	403767336	403767336	NPWD1376
3158	403767352	403767352	NPWD1536
3158	403767368	403767368	NPWD1696
3158	470679557	470679557	NPWD2027
3158	470679558	470679558	NPWD2037
3158	470679559	470679559	NPWD2047
3158	470679560	470679560	NPWD2057
3158	470679561	470679561	NPWD2067
3158	470679562	470679562	NPWD2077
3158	470679563	470679563	NPWD2087
3158	470679564	470679564	NPWD2097
3158	470679567	470679567	NPWD2127
3158	470679568	470679568	NPWD2137
3158	470679569	470679569	NPWD2147
3158	470679570	470679570	NPWD2157
3158	470679571	470679571	NPWD2167
3158	470679572	470679572	NPWD2177
3158	470679573	470679573	NPWD2187
3158	470679574	470679574	NPWD2197
3158	470679575	470679575	NPWD2207
3158	470679576	470679576	NPWD2217
3158	470679579	470679579	NPWD2247
3158	470679580	470679580	NPWD2257
3158	470745093	470745093	NPWDA027
3158	470745094	470745094	NPWDA037
3158	470745096	470745096	NPWDA057
3158	470745097	470745097	NPWDA067
3158	470745098	470745098	NPWDA077
3158	470745100	470745100	NPWDA097
3158	470745101	470745101	NPWDA107
3158	470745102	470745102	NPWDA117
3158	470745105	470745105	NPWDA147
3158	470745106	470745106	NPWDA157
3158	470745108	470745108	NPWDA177
3158	470745109	470745109	NPWDA187
3158	470745110	470745110	NPWDA197
3158	470745112	470745112	NPWDA217
3158	470745113	470745113	NPWDA227
3158	470745114	470745114	NPWDA237
3158	470876163	470876163	NPWD1007
3158	470876216	470876216	NPWD1537
3158	470876232	470876232	NPWD1697
3158	537788420	537788420	NPWD2018
3158	537788422	537788422	NPWD2038
3158	537788423	537788423	NPWD2048
3158	537788425	537788425	NPWD2068
3158	537788426	537788426	NPWD2078
3158	537788434	537788434	NPWD2158
3158	537788435	537788435	NPWD2168
3158	537788437	537788437	NPWD2188
3158	537788438	537788438	NPWD2198
3158	537853956	537853956	NPWDA018
3158	537853959	537853959	NPWDA048
3158	537853960	537853960	NPWDA058
3158	537853961	537853961	NPWDA068
3158	537853971	537853971	NPWDA168
3158	537853972	537853972	NPWDA178
3158	537853973	537853973	NPWDA188
3158	537985046	537985046	NPWD1198
3158	537985055	537985055	NPWD1288
3158	537985064	537985064	NPWD1378
3158	537985080	537985080	NPWD1538
3158	537985096	537985096	NPWD1698
3158	604897284	604897284	NPWD2019
3158	604897285	604897285	NPWD2029
3158	604897286	604897286	NPWD2039
3158	604897287	604897287	NPWD2049
3158	604897288	604897288	NPWD2059
3158	604897289	604897289	NPWD2069
3158	604897290	604897290	NPWD2079
3158	604897295	604897295	NPWD2129
3158	604897297	604897297	NPWD2149
3158	604897298	604897298	NPWD2159
3158	604897299	604897299	NPWD2169
3158	604897300	604897300	NPWD2179
3158	604897301	604897301	NPWD2189
3158	604897302	604897302	NPWD2199
3158	604897307	604897307	NPWD2249
3158	604962820	604962820	NPWDA019
3158	604962821	604962821	NPWDA029
3158	604962823	604962823	NPWDA049
3158	604962824	604962824	NPWDA059
3158	604962825	604962825	NPWDA069
3158	604962833	604962833	NPWDA149
3158	604962835	604962835	NPWDA169
3158	604962836	604962836	NPWDA179
3158	604962837	604962837	NPWDA189
3158	605093891	605093891	NPWD1009
3158	605093944	605093944	NPWD1539
3158	605093960	605093960	NPWD1699
3158	672006148	672006148	NPWD201A
3158	672006149	672006149	NPWD202A
3158	672006150	672006150	NPWD203A
3158	672006151	672006151	NPWD204A
3158	672006152	672006152	NPWD205A
3158	672006153	672006153	NPWD206A
3158	672006154	672006154	NPWD207A
3158	672006156	672006156	NPWD209A
3158	672006161	672006161	NPWD214A
3158	672006162	672006162	NPWD215A
3158	672006163	672006163	NPWD216A
3158	672006164	672006164	NPWD217A
3158	672006165	672006165	NPWD218A
3158	672006166	672006166	NPWD219A
3158	672006168	672006168	NPWD221A
3158	672071684	672071684	NPWDA01A
3158	672071685	672071685	NPWDA02A
3158	672071687	672071687	NPWDA04A
3158	672071688	672071688	NPWDA05A
3158	672071689	672071689	NPWDA06A
3158	672071692	672071692	NPWDA09A
3158	672071693	672071693	NPWDA10A
3158	672071694	672071694	NPWDA11A
3158	672071697	672071697	NPWDA14A
3158	672071699	672071699	NPWDA16A
3158	672071700	672071700	NPWDA17A
3158	672071701	672071701	NPWDA18A
3158	672071704	672071704	NPWDA21A
3158	672071705	672071705	NPWDA22A
3158	672071706	672071706	NPWDA23A
3158	672202755	672202755	NPWD100A
3158	672202808	672202808	NPWD153A
3158	672202824	672202824	NPWD169A
3158	68026372	68026372	NPWD2011
3158	68026373	68026373	NPWD2021
3158	68026374	68026374	NPWD2031
3158	68026375	68026375	NPWD2041
3158	68026377	68026377	NPWD2061
3158	68026379	68026379	NPWD2081
3158	68026380	68026380	NPWD2091
3158	68026383	68026383	NPWD2121
3158	68026385	68026385	NPWD2141
3158	68026386	68026386	NPWD2151
3158	68026387	68026387	NPWD2161
3158	68026389	68026389	NPWD2181
3158	68026391	68026391	NPWD2201
3158	68026392	68026392	NPWD2211
3158	68026395	68026395	NPWD2241
3158	68091908	68091908	NPWDA011
3158	68091909	68091909	NPWDA021
3158	68091910	68091910	NPWDA031
3158	68091911	68091911	NPWDA042
3158	68091913	68091913	NPWDA061
3158	68091916	68091916	NPWDA091
3158	68091917	68091917	NPWDA101
3158	68091918	68091918	NPWDA111
3158	68091921	68091921	NPWDA141
3158	68091922	68091922	NPWDA151
3158	68091923	68091923	NPWDA162
3158	68091925	68091925	NPWDA181
3158	68091928	68091928	NPWDA211
3158	68091929	68091929	NPWDA221
3158	68091930	68091930	NPWDA231
3158	739115012	739115012	NPWD201B
3158	739115013	739115013	NPWD202B
3158	739115014	739115014	NPWD203B
3158	739115015	739115015	NPWD204B
3158	739115016	739115016	NPWD205B
3158	739115017	739115017	NPWD206B
3158	739115018	739115018	NPWD207B
3158	739115020	739115020	NPWD209B
3158	739115025	739115025	NPWD214B
3158	739115026	739115026	NPWD215B
3158	739115027	739115027	NPWD216B
3158	739115028	739115028	NPWD217B
3158	739115029	739115029	NPWD218B
3158	739115030	739115030	NPWD219B
3158	739115032	739115032	NPWD221B
3158	739180548	739180548	NPWDA01B
3158	739180549	739180549	NPWDA02B
3158	739180551	739180551	NPWDA04B
3158	739180552	739180552	NPWDA05B
3158	739180553	739180553	NPWDA06B
3158	739180556	739180556	NPWDA09B
3158	739180557	739180557	NPWDA10B
3158	739180558	739180558	NPWDA11B
3158	739180561	739180561	NPWDA14B
3158	739180563	739180563	NPWDA16B
3158	739180564	739180564	NPWDA17B
3158	739180565	739180565	NPWDA18B
3158	739180568	739180568	NPWDA21B
3158	739180569	739180569	NPWDA22B
3158	739180570	739180570	NPWDA23B
3158	739311619	739311619	NPWD100B
3158	739311672	739311672	NPWD153B
3158	739311688	739311688	NPWD169B
3158	806223877	806223877	NPWD202C
3158	806223878	806223878	NPWD203C
3158	806223879	806223879	NPWD204C
3158	806223880	806223880	NPWD205C
3158	806223881	806223881	NPWD206C
3158	806223882	806223882	NPWD207C
3158	806223883	806223883	NPWD208C
3158	806223884	806223884	NPWD209C
3158	806223887	806223887	NPWD212C
3158	806223889	806223889	NPWD214C
3158	806223890	806223890	NPWD215C
3158	806223891	806223891	NPWD216C
3158	806223892	806223892	NPWD217C
3158	806223893	806223893	NPWD218C
3158	806223894	806223894	NPWD219C
3158	806223895	806223895	NPWD220C
3158	806223896	806223896	NPWD221C
3158	806223899	806223899	NPWD224C
3158	806289413	806289413	NPWDA02C
3158	806289415	806289415	NPWDA04C
3158	806289416	806289416	NPWDA05C
3158	806289417	806289417	NPWDA06C
3158	806289420	806289420	NPWDA09C
3158	806289421	806289421	NPWDA10C
3158	806289422	806289422	NPWDA11C
3158	806289425	806289425	NPWDA14C
3158	806289427	806289427	NPWDA16C
3158	806289428	806289428	NPWDA17C
3158	806289429	806289429	NPWDA18C
3158	806289432	806289432	NPWDA21C
3158	806289433	806289433	NPWDA22C
3158	806289434	806289434	NPWDA23C
3158	806420502	806420502	NPWD119C
3158	806420511	806420511	NPWD128C
3158	806420520	806420520	NPWD137C
3158	806420536	806420536	NPWD153C
3158	806420552	806420552	NPWD169C
3158	873136135	873136135	NPWDB301
3158	873332742	873332742	NPWD203D
3158	873332743	873332743	NPWD204D
3158	873332744	873332744	NPWD205D
3158	873332745	873332745	NPWD206D
3158	873332746	873332746	NPWD207D
3158	873332747	873332747	NPWD208D
3158	873332748	873332748	NPWD209D
3158	873332751	873332751	NPWD212D
3158	873332754	873332754	NPWD215D
3158	873332755	873332755	NPWD216D
3158	873332756	873332756	NPWD217D
3158	873332757	873332757	NPWD218D
3158	873332758	873332758	NPWD219D
3158	873332759	873332759	NPWD220D
3158	873332760	873332760	NPWD221D
3158	873332763	873332763	NPWD224D
3158	873398277	873398277	NPWDA02D
3158	873398280	873398280	NPWDA05D
3158	873398281	873398281	NPWDA06D
3158	873398284	873398284	NPWDA09D
3158	873398285	873398285	NPWDA10D
3158	873398286	873398286	NPWDA11D
3158	873398289	873398289	NPWDA14D
3158	873398292	873398292	NPWDA17D
3158	873398293	873398293	NPWDA18D
3158	873398296	873398296	NPWDA21D
3158	873398297	873398297	NPWDA22D
3158	873398298	873398298	NPWDA23D
3158	873529366	873529366	NPWD119D
3158	873529375	873529375	NPWD128D
3158	873529384	873529384	NPWD137D
3158	873529400	873529400	NPWD153D
3158	873529416	873529416	NPWD169D
3158	917508	917508	NPWD2010
3158	917509	917509	NPWD2020
3158	917510	917510	NPWD2030
3158	917511	917511	NPWD2040
3158	917513	917513	NPWD2060
3158	917515	917515	NPWD2080
3158	917516	917516	NPWD2090
3158	917519	917519	NPWD2120
3158	917521	917521	NPWD2140
3158	917522	917522	NPWD2150
3158	917523	917523	NPWD2160
3158	917525	917525	NPWD2180
3158	917527	917527	NPWD2200
3158	917528	917528	NPWD2210
3158	917531	917531	NPWD2240
3158	940245008	940245008	NPWDB201
3158	940441604	940441604	NPWD201E
3158	940441605	940441605	NPWD202E
3158	940441606	940441606	NPWD203E
3158	940441607	940441607	NPWD204E
3158	940441608	940441608	NPWD205E
3158	940441609	940441609	NPWD206E
3158	940441610	940441610	NPWD207E
3158	940441611	940441611	NPWD208E
3158	940441612	940441612	NPWD209E
3158	940441615	940441615	NPWD212E
3158	940441617	940441617	NPWD214E
3158	940441618	940441618	NPWD215E
3158	940441619	940441619	NPWD216E
3158	940441620	940441620	NPWD217E
3158	940441621	940441621	NPWD218E
3158	940441622	940441622	NPWD219E
3158	940441623	940441623	NPWD220E
3158	940441624	940441624	NPWD221E
3158	940441627	940441627	NPWD224E
3158	940507140	940507140	NPWDA01E
3158	940507141	940507141	NPWDA02E
3158	940507144	940507144	NPWDA05E
3158	940507145	940507145	NPWDA06E
3158	940507148	940507148	NPWDA09E
3158	940507149	940507149	NPWDA10E
3158	940507150	940507150	NPWDA11E
3158	940507153	940507153	NPWDA14E
3158	940507156	940507156	NPWDA17E
3158	940507157	940507157	NPWDA18E
3158	940507160	940507160	NPWDA21E
3158	940507161	940507161	NPWDA22E
3158	940507162	940507162	NPWDA23E
3158	940638230	940638230	NPWD119E
3158	940638239	940638239	NPWD128E
3158	940638248	940638248	NPWD137E
3158	940638264	940638264	NPWD153E
3158	940638280	940638280	NPWD169E
3158	983044	983044	NPWDA010
3158	983045	983045	NPWDA020
3158	983046	983046	NPWDA030
3158	983047	983047	NPWDA040
3158	983049	983049	NPWDA060
3158	983052	983052	NPWDA090
3158	983053	983053	NPWDA100
3158	983054	983054	NPWDA110
3158	983057	983057	NPWDA140
3158	983058	983058	NPWDA150
3158	983059	983059	NPWDA160
3158	983061	983061	NPWDA180
3158	983064	983064	NPWDA210
3158	983065	983065	NPWDA220
3158	983066	983066	NPWDA230
1548	0	0	Off
1548	1	1	On
1549	0	0	Disabled
1549	1	1	Enabled
1552	0	0	Mute On
1552	1	1	Mute Off
1553	0	0	TempShift On
1553	1	1	TempShiftOff
1554	1	1	Sig Detect
1554	2	2	Car Acq Narr
1554	3	3	SCar Acq Nar
1554	4	4	SiTrack Narr
1554	5	5	Car Acq Wide
1554	6	6	SCar Acq Wid
1554	7	7	SiTrack Wide
1555	0	0	Not Locked
1555	1	1	Locked
1556	0	0	TCXO Off
1556	1	1	TCXO On
1557	0	0	S-Band
1557	1	1	X-Band
1558	0	0	Off
1558	1	1	On
1559	0	0	TX Off
1559	1	1	TX On
1560	0	0	Unlock
1560	1	1	Lock
1562	0	0	Test Failed
1562	1	1	Test Passed
1563	0	0	.1
1563	1	1	.2
1563	2	2	.3
1563	3	3	.4
1563	4	4	.5
1563	5	5	.6
1563	6	6	.7
1564	0	0	.5
1564	1	1	.7
1564	2	2	.8
1564	3	3	.9
1564	4	4	1
1564	5	5	1.1
1564	6	6	1.18
1564	7	7	1.25
1565	0	0	7.8125
1565	1	1	15.625
1565	2	2	250
1565	3	3	1000
1565	4	4	2000
2358	0	0	Synch Locked
2358	1	1	SyncUnlocked
1566	0	0	pos.1
1566	1	1	pos.2
1567	0	0	pos.1
1567	1	1	pos.2
1568	0	0	pos.1
1568	1	1	pos.2
1569	0	0	pos.1
1569	1	1	pos.2
1570	0	0	pos.1
1570	1	1	pos.2
1571	0	0	OFF
1571	1	1	ON
1572	0	0	NOT ACTIVE
1572	1	1	ACTIVATED
1573	0	0	OFF
1573	1	1	ON
1574	0	0	ON
1574	1	1	OFF
1575	0	0	pos.1
1575	1	1	pos.2
1576	0	0	pos.1
1576	1	1	pos.2
2674	0	0	DUMMY
2674	1	1	DUMMY
2674	10	10	DUMMY
2674	11	11	RX1-TX2
2674	12	12	DUMMY
2674	13	13	RX1-TX2
2674	14	14	DUMMY
2674	15	15	RX1-TX2
2674	16	16	DUMMY
2674	17	17	DUMMY
2674	18	18	RX1-TX1
2674	19	19	RX1-TX1
2674	2	2	RX2-TX1
2674	20	20	DUMMY
2674	21	21	DUMMY
2674	22	22	RX1-TX1
2674	23	23	RX1-TX1
2674	24	24	DUMMY
2674	25	25	RX2-TX2
2674	26	26	DUMMY
2674	27	27	RX2-TX2
2674	28	28	DUMMY
2674	29	29	RX2-TX2
2674	3	3	RX2-TX1
2674	30	30	DUMMY
2674	31	31	RX2-TX2
2674	4	4	DUMMY
2674	5	5	DUMMY
2674	6	6	RX2-TX1
2674	7	7	RX2-TX1
2674	8	8	DUMMY
2674	9	9	RX1-TX2
2675	0	0	DUMMY
2675	1	1	RX1-TX2
2675	10	10	RX2-TX1
2675	11	11	RX2-TX1
2675	12	12	DUMMY
2675	13	13	DUMMY
2675	14	14	RX2-TX1
2675	15	15	RX2-TX1
2675	16	16	DUMMY
2675	17	17	RX2-TX2
2675	18	18	DUMMY
2675	19	19	RX2-TX2
2675	2	2	DUMMY
2675	20	20	DUMMY
2675	21	21	RX2-TX2
2675	22	22	DUMMY
2675	23	23	RX2-TX2
2675	24	24	DUMMY
2675	25	25	DUMMY
2675	26	26	RX1-TX1
2675	27	27	RX1-TX1
2675	28	28	DUMMY
2675	29	29	DUMMY
2675	3	3	RX1-TX2
2675	30	30	RX1-TX1
2675	31	31	RX1-TX1
2675	4	4	DUMMY
2675	5	5	RX1-TX2
2675	6	6	DUMMY
2675	7	7	RX1-TX2
2675	8	8	DUMMY
2675	9	9	DUMMY
2676	0	0	RX2-TX1
2676	1	1	RX2-TX1
2676	10	10	DUMMY
2676	11	11	DUMMY
2676	12	12	RX1-TX2
2676	13	13	DUMMY
2676	14	14	RX1-TX2
2676	15	15	DUMMY
2676	16	16	RX1-TX1
2676	17	17	RX1-TX1
2676	18	18	DUMMY
2676	19	19	DUMMY
2676	2	2	DUMMY
2676	20	20	RX2-TX2
2676	21	21	DUMMY
2676	22	22	RX2-TX2
2676	23	23	DUMMY
2676	24	24	RX1-TX1
2676	25	25	RX1-TX1
2676	26	26	DUMMY
2676	27	27	DUMMY
2676	28	28	RX2-TX2
2676	29	29	DUMMY
2676	3	3	DUMMY
2676	30	30	RX2-TX2
2676	31	31	DUMMY
2676	4	4	RX1-TX2
2676	5	5	DUMMY
2676	6	6	RX1-TX2
2676	7	7	DUMMY
2676	8	8	RX2-TX1
2676	9	9	RX2-TX1
2677	0	0	RX1-TX2
2677	1	1	DUMMY
2677	10	10	RX1-TX2
2677	11	11	DUMMY
2677	12	12	RX2-TX1
2677	13	13	RX2-TX1
2677	14	14	DUMMY
2677	15	15	DUMMY
2677	16	16	RX2-TX2
2677	17	17	DUMMY
2677	18	18	RX2-TX2
2677	19	19	DUMMY
2677	2	2	RX1-TX2
2677	20	20	RX1-TX1
2677	21	21	RX1-TX1
2677	22	22	DUMMY
2677	23	23	DUMMY
2677	24	24	RX2-TX2
2677	25	25	DUMMY
2677	26	26	RX2-TX2
2677	27	27	DUMMY
2677	28	28	RX1-TX1
2677	29	29	RX1-TX1
2677	3	3	DUMMY
2677	30	30	DUMMY
2677	31	31	DUMMY
2677	4	4	RX2-TX1
2677	5	5	RX2-TX1
2677	6	6	DUMMY
2677	7	7	DUMMY
2677	8	8	RX1-TX2
2677	9	9	DUMMY
2678	0	0	RX1 - TWTA2
2678	1	1	RX1 - TWTA1
2678	2	2	RX2 - TWTA2
2678	3	3	RX2 - TWTA1
2679	0	0	RX2 - TWTA1
2679	1	1	RX2 - TWTA2
2679	2	2	RX1 - TWTA1
2679	3	3	RX1 - TWTA2
2680	0	0	HIGH GA
2680	1	1	LGA REAR
2680	10	10	HIGH GA
2680	11	11	LGA FRONT
2680	12	12	MEDIUM GA
2680	13	13	LGA FRONT
2680	14	14	MEDIUM GA
2680	15	15	LGA FRONT
2680	16	16	MEDIUM GA
2680	17	17	MEDIUM GA
2680	18	18	LGA FRONT
2680	19	19	LGA FRONT
2680	2	2	HIGH GA
2680	20	20	HIGH GA
2680	21	21	HIGH GA
2680	22	22	LGA FRONT
2680	23	23	LGA FRONT
2680	24	24	MEDIUM GA
2680	25	25	MEDIUM GA
2680	26	26	LGA REAR
2680	27	27	LGA REAR
2680	28	28	HIGH GA
2680	29	29	HIGH GA
2680	3	3	LGA REAR
2680	30	30	LGA REAR
2680	31	31	LGA REAR
2680	4	4	MEDIUM GA
2680	5	5	LGA REAR
2680	6	6	MEDIUM GA
2680	7	7	LGA REAR
2680	8	8	HIGH GA
2680	9	9	LGA FRONT
2681	0	0	Medium GA
2681	1	1	Medium GA
2681	10	10	LGA Rear
2681	11	11	LGA Rear
